,losses,counter
0,2.295045852661133,0
1,2.308288812637329,640
2,2.3072385787963867,1280
3,2.2986161708831787,1920
4,2.31046986579895,2560
5,2.31023907661438,3200
6,2.3040592670440674,3840
7,2.29015851020813,4480
8,2.299654722213745,5120
9,2.2965755462646484,5760
10,2.3061342239379883,6400
11,2.3244283199310303,7040
12,2.296210289001465,7680
13,2.2956695556640625,8320
14,2.3059775829315186,8960
15,2.3041744232177734,9600
16,2.301168441772461,10240
17,2.2913408279418945,10880
18,2.292309284210205,11520
19,2.310626268386841,12160
20,2.2986788749694824,12800
21,2.299887180328369,13440
22,2.298184871673584,14080
23,2.2946324348449707,14720
24,2.311403274536133,15360
25,2.311201333999634,16000
26,2.2988133430480957,16640
27,2.3027963638305664,17280
28,2.2960827350616455,17920
29,2.319509983062744,18560
30,2.313342571258545,19200
31,2.3087759017944336,19840
32,2.301954507827759,20480
33,2.30539870262146,21120
34,2.30075740814209,21760
35,2.2995331287384033,22400
36,2.300328254699707,23040
37,2.3064725399017334,23680
38,2.299936532974243,24320
39,2.2943601608276367,24960
40,2.295153856277466,25600
41,2.297548770904541,26240
42,2.3038549423217773,26880
43,2.2986624240875244,27520
44,2.303248405456543,28160
45,2.309415340423584,28800
46,2.2979626655578613,29440
47,2.29666805267334,30080
48,2.2954351902008057,30720
49,2.309314727783203,31360
50,2.3031530380249023,32000
51,2.297645092010498,32640
52,2.3035552501678467,33280
53,2.3020520210266113,33920
54,2.290066957473755,34560
55,2.3030576705932617,35200
56,2.316774606704712,35840
57,2.3018288612365723,36480
58,2.287024736404419,37120
59,2.292722702026367,37760
60,2.294614791870117,38400
61,2.304781675338745,39040
62,2.297694206237793,39680
63,2.3040578365325928,40320
64,2.31062388420105,40960
65,2.2869348526000977,41600
66,2.3028271198272705,42240
67,2.302809953689575,42880
68,2.3138339519500732,43520
69,2.3085219860076904,44160
70,2.306189775466919,44800
71,2.3028597831726074,45440
72,2.2996089458465576,46080
73,2.29948353767395,46720
74,2.2979538440704346,47360
75,2.305305242538452,48000
76,2.288424253463745,48640
77,2.2938010692596436,49280
78,2.3001129627227783,49920
79,2.301699638366699,50560
80,2.306488037109375,51200
81,2.3138890266418457,51840
82,2.2941701412200928,52480
83,2.2932240962982178,53120
84,2.304710626602173,53760
85,2.300102472305298,54400
86,2.3151793479919434,55040
87,2.297855854034424,55680
88,2.304215908050537,56320
89,2.299609899520874,56960
90,2.3100733757019043,57600
91,2.2903501987457275,58240
92,2.3015193939208984,58880
93,2.294435739517212,59520
94,2.2941040992736816,60000
95,2.3026559352874756,60640
96,2.2965574264526367,61280
97,2.306353807449341,61920
98,2.286560535430908,62560
99,2.307626247406006,63200
100,2.301409959793091,63840
101,2.2952492237091064,64480
102,2.302650213241577,65120
103,2.3104002475738525,65760
104,2.2908763885498047,66400
105,2.3098275661468506,67040
106,2.2860682010650635,67680
107,2.307682514190674,68320
108,2.31400990486145,68960
109,2.30289888381958,69600
110,2.29938006401062,70240
111,2.302706241607666,70880
112,2.3060646057128906,71520
113,2.308382272720337,72160
114,2.302781343460083,72800
115,2.2937874794006348,73440
116,2.292459726333618,74080
117,2.2911946773529053,74720
118,2.2968668937683105,75360
119,2.3050289154052734,76000
120,2.2771706581115723,76640
121,2.3110527992248535,77280
122,2.3027775287628174,77920
123,2.3029768466949463,78560
124,2.2990221977233887,79200
125,2.308699131011963,79840
126,2.292698383331299,80480
127,2.310875415802002,81120
128,2.3028244972229004,81760
129,2.299093008041382,82400
130,2.292691946029663,83040
131,2.3073391914367676,83680
132,2.29938006401062,84320
133,2.2902252674102783,84960
134,2.2862749099731445,85600
135,2.2965705394744873,86240
136,2.3204617500305176,86880
137,2.2896854877471924,87520
138,2.3028807640075684,88160
139,2.3091812133789062,88800
140,2.303546905517578,89440
141,2.2996089458465576,90080
142,2.2941792011260986,90720
143,2.295724868774414,91360
144,2.3054776191711426,92000
145,2.3053390979766846,92640
146,2.3014254570007324,93280
147,2.2946903705596924,93920
148,2.3000495433807373,94560
149,2.313948392868042,95200
150,2.2956125736236572,95840
151,2.3078107833862305,96480
152,2.29221773147583,97120
153,2.306588649749756,97760
154,2.3060529232025146,98400
155,2.305694818496704,99040
156,2.293848752975464,99680
157,2.3072969913482666,100320
158,2.2963614463806152,100960
159,2.2938075065612793,101600
160,2.3008196353912354,102240
161,2.3101632595062256,102880
162,2.2938694953918457,103520
163,2.308713436126709,104160
164,2.3133716583251953,104800
165,2.3059046268463135,105440
166,2.2877135276794434,106080
167,2.2951035499572754,106720
168,2.3050777912139893,107360
169,2.309255361557007,108000
170,2.3016488552093506,108640
171,2.294550657272339,109280
172,2.303459405899048,109920
173,2.2987780570983887,110560
174,2.2928647994995117,111200
175,2.300286054611206,111840
176,2.3043322563171387,112480
177,2.2932324409484863,113120
178,2.304664134979248,113760
179,2.290580987930298,114400
180,2.2891852855682373,115040
181,2.304955244064331,115680
182,2.3055334091186523,116320
183,2.3001363277435303,116960
184,2.2956349849700928,117600
185,2.297734260559082,118240
186,2.306049346923828,118880
187,2.287269353866577,119520
